republik,NNP
saifeddin,RB
fulayh,RB
hassan,NNP
taha,NNP
al-rawi,RB
",",Z
yang,SC
berada,VB
di,IN
urutan,NN
0,CD
dalam,IN
daftar,NN
orang,NN
paling,RB
diburu,VB
yang,SC
dikeluarkan,VB
militer,NN
as,NNP
setelah,SC
invasi,NN
0,CD
.,Z
perserikatan,NNP
bangsa-bangsa,NNP
(,Z
pbb,NNP
),Z
mengadopsi,RB
sebuah,NND
resolusi,NN
menyusul,VB
uji coba,NN
bom nuklir,NN
yang,SC
dilakukan,VB
korea,NNP
utara,NNP
pada,IN
0,CD
oktober,NNP
lalu,CC
menjatuhkan,VB
sanksi,NN
kepada,IN
pyongyang,NNP
",",Z
termasuk,VB
larangan,NN
untuk,SC
menjual,VB
peralatan,NN
atau,CC
teknologi,NN
yang,SC
dapat,MD
digunakan,VB
untuk,SC
program,NN
nuklir,NN
pyongyang,NNP
.,Z
dalam,IN
kesempatan,NN
itu,PR
",",Z
wapres,NNP
juga,RB
menjawab,VB
soal,NN
penurunan,NN
harga,NN
minyak,NN
dunia,NN
yang,SC
belum,NEG
bisa,MD
dipastikan,VB
akan,MD
berlanjut,VB
atau,CC
tidak,NEG
",",Z
sehingga,SC
belum,NEG
bisa,MD
mempengaruhi,VB
kebijakan,NN
soal,NN
subsidi,NN
minyak,NN
dalam,IN
apbn,NN
.,Z
padahal,CC
konsep,NN
ini,PR
sudah,MD
banyak,CD
mendapat,VB
kritikan,NN
yang,SC
sangat,RB
tajam,JJ
dari,IN
banyak,CD
ekonom,NN
muslim,NN
.,Z
dalam,IN
sindikasi,NN
yang,SC
akan,MD
mengucurkan,VB
dana,NN
rp,SYM
"0,0",CD
triliun,CD
tersebut,PR
",",Z
bca,NNP
menyalurkan,VB
kredit,NN
sebesar,JJ
rp,SYM
0,CD
miliar,CD
.,Z
implementasi,NN
itu,PR
",",Z
kata,VB
-nya,PRP
",",Z
harus,MD
pula,RB
ditengok,RB
sebagai,IN
upaya,NN
peningkatan,NN
manajemen risiko,NN
perbankan,NN
dan,CC
kualitas,NN
pengawasan,NN
bank,NNP
oleh,IN
bi,NNP
yang,SC
sesuai,JJ
standar,NN
internasional,JJ
.,Z
oxfam,NNP
menerima,VB
laporan,NN
dari,IN
kelompok,NN
mitra,NN
-nya,PRP
di,IN
somalia,NNP
bahwa,SC
gembala,RB
pengembara,NN
secara,IN
salah,JJ
disasar,RB
dalam,IN
pengeboman,NN
baru-baru ini,RB
",",Z
kata,VB
oxfam,NNP
dalam,IN
pernyataan,NN
-nya,PRP
",",Z
yang,SC
dilansir,RB
in,FW
nairobi,NNP
.,Z
aktor,NN
jepang,NNP
",",Z
shingo,RB
mukai,NNP
",",Z
yang,SC
hilang,VB
di,IN
kota pelabuhan,RB
cartagena,RB
pada,IN
0,CD
januari,NNP
",",Z
pekan,NN
lalu,CC
ditemukan,VB
meninggal,VB
dan,CC
telah,MD
dikubur,VB
oleh,IN
pemerintah,NN
setempat,NN
sebagai,IN
mayat,NN
tidak,NEG
dikenal,VB
",",Z
kata,VB
wali kota,NN
",",Z
jumat,NNP
.,Z
pemerintah,NN
juga,RB
mengajukan,VB
tambahan,NN
anggaran,NN
untuk,SC
program,NN
raskin,RB
sebesar,JJ
rp,SYM
"0,0",CD
triliun,CD
.,Z
ia,PRP
mengatakan,VB
",",Z
defisit,NN
anggaran,NN
pemerintah,NN
yang,SC
terus,RB
terjadi,VB
juga,RB
akan,MD
menghambat,VB
pertumbuhan ekonomi,NN
nasional,JJ
",",Z
apalagi,CC
sejumlah,CD
perbankan,NN
telah,MD
memberikan,VB
laporan,NN
bahwa,SC
pertumbuhan,NN
laba bersih,NN
pada,IN
kuartal,NN
pertama,OD
0,CD
menurun,VB
.,Z
menurut,IN
-nya,PRP
kebijakan,NN
relokasi,RB
terkait,VB
dengan,IN
rencana,NN
jangka panjang,NN
ptba,NNP
untuk,SC
perluasan,NN
tambang,NN
.,Z
dana,NN
-nya,PRP
berasal,VB
dari,IN
bri,NNP
dan,CC
pinjaman,NN
dari,IN
ifad,NNP
dan,CC
adb,NNP
di mana,SC
risiko,NN
-nya,PRP
ditanggung,VB
oleh,IN
bri,NNP
.,Z
kredit,NN
komersial,JJ
bank,NNP
danamon,NNP
menurut,IN
dia,PRP
juga,RB
meningkat,VB
sebesar,JJ
0,CD
persen,CD
menjadi,VB
rp,SYM
"0,0",CD
triliun,CD
sementara,SC
kredit,NN
korporasi,NN
-nya,PRP
mencapai,VB
rp,SYM
"0,0",CD
triliun,CD
.,Z
sampai,SC
semester,NN
i,OD
0,CD
gajah,NNP
tunggal,NNP
mencatat,VB
laba bersih,NN
tercatat,VB
rp,SYM
0,CD
miliar,CD
atau,CC
turun,VB
dibandingkan,VB
periode,NN
sama,JJ
sebelum,SC
-nya,PRP
sebesar,JJ
rp,SYM
0,CD
miliar,CD
.,Z
itu,PR
akan,MD
menjadi,VB
titik,NN
perubahan,NN
mengenai,IN
bagaimana,WH
tetangga,NN
kami,PRP
memandang,VB
irak,NNP
",",Z
kata,VB
hoshiyar,NNP
zebari,NNP
kepada,IN
wartawan,NN
setelah,SC
pertemuan,NN
dengan,IN
timpalan,NN
-nya,PRP
dari,IN
italia,NNP
massimo,RB
d,SYM
',Z
alema,RB
di,IN
roma,NNP
.,Z
dia,PRP
menuturkan,VB
",",Z
tim,NN
tfpped,NNP
ini,PR
",",Z
telah,MD
berjalan,VB
di,IN
purwokerto,RB
",",Z
pontianak,RB
",",Z
kupang,RB
",",Z
bandung,NNP
",",Z
medan,NNP
",",Z
cirebon,RB
",",Z
manado,NNP
",",Z
dan,CC
selanjutnya,RB
di,IN
jambi,NNP
.,Z
apabila,SC
posisi,NN
rupiah,NN
berada,VB
di bawah,VB
angka,NN
rp,SYM
0.0,CD
per,IN
dolar,NN
as,NNP
",",Z
maka,SC
mata uang,NN
lokal,JJ
itu,PR
dinilai,VB
paling,RB
aman,JJ
",",Z
ucap,VB
-nya,PRP
.,Z
kalau,SC
tidak,NEG
bisa,MD
mencapai,VB
rp,SYM
0,CD
miliar,CD
pada,IN
0,CD
desember,NNP
mendatang,VB
",",Z
maka,SC
pada,IN
0,CD
januari,NNP
bi,NNP
akan,MD
mengirimkan,VB
surat,NN
yang,SC
menyatakan,VB
bank,NN
itu,PR
menjadi,VB
bank,NN
dengan,IN
kegiatan,NN
terbatas,JJ
bkt,RB
",",Z
kata,VB
-nya,PRP
.,Z
sedikitnya,RB
0,CD
pemberontak,NN
tewas,VB
ketika,SC
dua,CD
kapal,NN
dihancurkan,RB
selasa,NNP
malam,NN
di,IN
lepas pantai,NN
daerah,NN
pulmoddal,RB
",",Z
0,CD
kilometer,NND
sebelah,NN
timur laut,NN
kolombo,NNP
",",Z
ibu kota,NN
sri,NNP
lanka,NNP
",",Z
kata,VB
juru bicara,NN
militer,NN
mayor,NNP
s.,NNP
rajapakse,NNP
.,Z
demikian,PR
hal,NN
-nya,PRP
dengan,IN
industri,NN
pengolahan,NN
seperti,IN
industri,NN
makanan,NN
dan,CC
minuman,NN
yang,SC
pph,NN
-,Z
-nya,PRP
tumbuh,VB
"0,0",CD
persen,CD
dari,IN
sebelum,SC
-nya,PRP
pertumbuhan,NN
-nya,PRP
tercatat,VB
negatif,JJ
.,Z
pemantauan,NN
dan,CC
analis,NN
bi,NNP
menunjukkan,VB
bahwa,SC
tekanan,NN
inflasi,NN
semakin,RB
rendah,JJ
dalam,IN
beberapa,CD
periode,NN
terakhir,OD
.,Z
inflasi,NN
kan,MD
keseimbangan,NN
antara,IN
arus uang,RB
dan,CC
arus barang,RB
",",Z
arus barang,RB
ini,PR
lah,RP
yang,SC
ingin,RB
kita,PRP
amankan,RB
selama,IN
beberapa,CD
bulan,NN
ke depan,RB
.,Z
bush,NNP
menghadapi,VB
berbagai,CD
kritik,NN
sejak,IN
mengumumkan,VB
strategi,NN
baru,JJ
-nya,PRP
untuk,SC
menyelesaikan,VB
kekerasan,NN
yang,SC
selama,IN
ini,PR
telah,MD
merenggut,VB
nyawa,NN
lebih,RB
dari,IN
0,CD
ribu,CD
tentara,NN
as,NNP
.,Z
ia,PRP
mengatakan,VB
",",Z
prospek,NN
pasar,NN
bisnis,NN
tersebut,PR
sangat,RB
besar,JJ
",",Z
karena,SC
dari,IN
0,CD
juta,CD
pengguna,NN
televisi,NN
",",Z
baru,JJ
0,CD
ribu,CD
yang,SC
memakai,VB
televisi,NN
berkabel,RB
",",Z
begitu,RB
pula,RB
dari,IN
0,CD
juta,CD
pengguna,NN
internet,NN
hanya,RB
0,CD
juta,CD
pelanggan,NN
internet,NN
",",Z
karena,SC
pasar,NN
yang,SC
besar,JJ
itu,PR
harus,MD
dimanfaatkan,VB
lebih,RB
cepat,JJ
untuk,SC
menarik,VB
pelanggan,NN
lebih,RB
banyak,CD
",",Z
kata,VB
-nya,PRP
.,Z
ia,PRP
mengubah,VB
pikiran,NN
sesudah,SC
mengunjungi,VB
daerah,NN
itu,PR
pada,IN
akhir,NN
januari,NNP
.,Z
rhyu,NNP
",",Z
seorang,NND
pembantu,NN
presiden,NNP
",",Z
telah,MD
menawarkan,VB
dia,PRP
dukungan,NN
kuat,JJ
sejak,IN
saat,NN
pemilihan,NN
presiden,NNP
0,CD
.,Z
hal,NN
ini,PR
berbeda,VB
dengan,IN
tahun,NN
0,CD
yang,SC
mencatat,VB
surplus,NN
perdagangan,NN
senilai,NN
0,CD
juta,CD
dolar,NN
as,NNP
yang,SC
merupakan,VB
rekor,NN
tertinggi,JJ
selama,IN
ini,PR
.,Z
mereka,PRP
terluka,VB
ketika,SC
berada,VB
di,IN
sekitar,IN
kedutaan,NNP
pada,IN
saat,NN
serangan,NN
itu,PR
",",Z
kata,VB
garver,NNP
.,Z
komisi,NNP
pemilihan,NNP
mengatakan,VB
sudah,MD
terlambat,JJ
untuk,SC
menghentikan,VB
pencalonan,NN
-nya,PRP
namun,CC
dia,PRP
bisa,MD
diberhentikan,RB
setelah,SC
pemilihan,NN
nanti,NN
jika,SC
gagal,JJ
memperlihatkan,VB
kemampuan,NN
membaca,VB
.,Z
polisi,NN
melakukan,VB
penarikan,NN
taktis,RB
setelah,SC
gerilyawan,NN
menyerang,VB
markas,NN
mereka,PRP
di,IN
kabupaten,NN
di,IN
atas,NN
gunung,NNP
tersebut,PR
dari,IN
beberapa,CD
arah,NN
secara,IN
serentak,RB
",",Z
kata,VB
ghulam,RB
shah,NNP
alikhil,RB
",",Z
juru bicara,NN
gubernur,NNP
provinsi,NNP
itu,PR
.,Z
pesaing,NN
utama,JJ
-nya,PRP
pada,IN
pemilihan,NN
presiden,NNP
0,CD
dari,IN
demokrat,NNP
adalah,VB
senator,NNP
barack,RB
obama,RB
",",Z
yang,SC
meraih,VB
dukungan,NN
0,CD
persen,CD
pada,IN
jajak,VB
pendapat,NN
terakhir,OD
",",Z
dibanding,VB
0,CD
persen,CD
pada,IN
survei,NN
0,CD
januari,NNP
.,Z
kelompok,NN
pemberontak,NN
sunni,NNP
telah,MD
mengaku,VB
bertanggung jawab,VB
atas,IN
serangan,NN
bom,NN
mematikan,VB
pada,IN
patroli,NN
inggris,NNP
pekan,NN
ini,PR
di,IN
irak,NNP
selatan,NNP
",",Z
menurut,IN
sebuah,NND
pesan,NN
yang,SC
ditayangkan,VB
sabtu,NNP
di,IN
laman,NN
gerilyawan,NN
itu,PR
.,Z
bkpm,NNP
sendiri,NN
sudah,MD
menyediakan,VB
lahan,NN
yang,SC
luas,JJ
di,IN
provinsi,NN
sulawesi,NNP
tenggara,NNP
.,Z
dalam,IN
pembukaan,NN
itu,PR
",",Z
presiden,NNP
didampingi,VB
gubernur,NNP
bank,NNP
indonesia,NNP
boediono,NNP
",",Z
direktur,NNP
kampanye,NN
pertemuan,NN
kredit,NN
micro,FW
sam,NNP
daley,RB
haris,NNP
dan,CC
pendiri,NN
grameen,NNP
bank,NNP
bangladesh,NNP
muhammad,NNP
yunus,NNP
.,Z
dolar,NN
as,NNP
diperdagangkan,VB
di,IN
atas,NN
kisaran,NN
level,NN
0,CD
yen,NN
awal,NN
transaksi,NN
selasa,NNP
",",Z
di,IN
tokyo,NNP
",",Z
setelah,SC
mencatat,VB
posisi,NN
tertinggi,JJ
baru,JJ
dalam,IN
0,CD
-,Z
bulan,NN
di,IN
new,NNP
york,NNP
tadi,PR
malam,NN
.,Z
pihak,NN
berwenang,VB
di,IN
rumah sakit,NN
donka,NNP
",",Z
salah satu,CD
yang,SC
terbesar,JJ
di,IN
negeri,NNP
tersebut,PR
",",Z
mengatakan,VB
kebanyakan,CD
korban,NN
serangan,NN
mematikan,VB
berasal,VB
dari,IN
ibu kota,NN
guinea,NNP
",",Z
conakry,NNP
.,Z
mohammad,NNP
jashimuddin,RB
dengan,IN
menambahkan,VB
",",Z
keluarga,NN
-nya,PRP
telah,MD
membawa,VB
dia,PRP
ke,IN
kampung halaman,RB
-nya,PRP
.,Z
bank,NNP
indonesia,NNP
bi,NNP
menyatakan,VB
keyakinan,NN
-nya,PRP
bahwa,SC
meningkat,VB
-nya,PRP
inflasi,NN
sebagai,IN
dampak,NN
dari,IN
kenaikan,NN
harga,NN
bbm,NN
dapat,MD
dipersingkat,RB
jika,SC
dibanding,VB
dampak,NN
kenaikan,NN
harga,NN
bbm,NN
pada,IN
tahun,NN
0,CD
.,Z
penjualan,NN
pt,NNP
international,NNP
nickel,NNP
indonesia,NNP
inco,NNP
pada,IN
semester,NN
pertama,OD
tahun,NN
ini,PR
naik,VB
0,CD
persen,CD
menjadi,VB
"0,0",CD
miliar,CD
dolar,NN
as,NNP
dibanding,VB
periode,NN
sama,JJ
0,CD
senilai,NN
"0,0",CD
juta,CD
dolar,NN
as,NNP
.,Z
meski,SC
demikian,PR
",",Z
rupiah,NN
masih,MD
berpeluang,VB
untuk,SC
terus,RB
menguat,VB
pada,IN
hari,NN
berikut,PR
hingga,IN
mencapai,VB
angka,NN
rp,SYM
0,CD
per,IN
dolar,NN
",",Z
ucap,VB
-nya,PRP
.,Z
ditambahkan,VB
-nya,PRP
",",Z
saya,PRP
juga,RB
telah,MD
bertemu,VB
dengan,IN
utusan,NN
taliban,NNP
",",Z
sehingga,SC
proses,NN
ini,PR
telah,MD
berjalan,VB
cukup,RB
lama,JJ
.,Z
beberapa,CD
sumber,NN
lebanon,NNP
",",Z
rabu,NNP
",",Z
mengatakan,VB
arab,NNP
saudi,NNP
dan,CC
iran,NNP
sedang,MD
merundingkan,VB
kesepakatan,NN
guna,SC
mengakhiri,VB
sengketa,NN
politik,NN
di,IN
beirut,NNP
",",Z
menyusul,VB
bentrokan,NN
pekan,NN
ini,PR
yang,SC
menewaskan,VB
tiga,CD
orang,NN
dan,CC
menimbulkan,VB
kekhawatiran,NN
negeri,NNP
itu,PR
akan,MD
terjerumus,RB
kembali,VB
ke,IN
dalam,NN
perang saudara,NN
.,Z
apa,WH
yang,SC
dikatakan,VB
bahwa,SC
",",Z
tingkat,NN
inflasi,NN
ringan,JJ
dapat,MD
menstimulus,VB
penyerapan,NN
tenaga kerja,NN
sesungguhnya,RB
hanya,RB
berlaku,VB
bagi,IN
mereka,PRP
yang,SC
memang,RB
memiliki,VB
kemampuan,NN
atau,CC
skill,RB
.,Z
produsen,NN
kendaraan bermotor,NN
roda,NN
dua,CD
dan,CC
sepeda motor,NN
suzuki,NNP
belum,NEG
akan,MD
menurunkan,VB
target,NN
penjualan,NN
meski,SC
pemerintah,NN
akan,MD
menaikkan,VB
harga,NN
bahan bakar,NN
minyak,NN
bbm,NN
pada,IN
awal,NN
juni,NNP
0,CD
.,Z
produksi,NN
nikel,NN
dalam,IN
matte,FW
untuk,SC
k0,SYM
0,CD
sebesar,JJ
0.0,CD
ton,NND
dibandingkan,VB
periode,NN
sama,JJ
sebelum,SC
-nya,PRP
0.0,CD
ton,NND
.,Z
ia,PRP
mengatakan,VB
sistem,NN
perbankan,NN
modern,JJ
menciptakan,VB
uang,NN
tanpa,IN
modal,NN
.,Z
keadaan,NN
masih,MD
tidak,NEG
jelas,VB
namun,CC
saya,PRP
bisa,MD
mengkonfirmasi,VB
bahwa,SC
mereka,PRP
telah,MD
dibebaskan,VB
",",Z
kata,VB
diplomat,NN
yang,SC
tidak,NEG
bersedia,VB
disebutkan,VB
nama,NN
-nya,PRP
itu,PR
kepada,IN
afp,NNP
.,Z
direktur,NNP
enrg,NNP
faiz,RB
shahab,RB
",",Z
dalam,IN
laporan,NN
mingguan,NN
perkembangan,NN
usaha,NN
untuk,SC
menghentikan,VB
semburan,NN
lumpur,NN
di,IN
sumur,NN
banjarpanji,NNP
-,Z
0,CD
kepada,IN
bursa,NNP
efek,NNP
jakarta,NNP
bej,NNP
",",Z
senin,NNP
",",Z
mengatakan,VB
pengeboran,NN
di,IN
sumur,NN
bjp,NNP
-,Z
0,CD
dan,CC
bjp,NNP
-,Z
0,CD
dihentikan,VB
pada,IN
masing-masing,CD
kedalaman,NN
di,IN
0.0,CD
kaki,NND
dan,CC
0.0,CD
kaki,NND
.,Z
dirjen,NNP
pajak,NNP
depkeu,NNP
",",Z
darmin,NNP
nasution,NNP
mengatakan,VB
",",Z
penerimaan,NN
pajak,NN
pada,IN
lima,CD
bulan,NN
pertama,OD
tahun,NN
0,CD
naik,VB
"0,0",CD
persen,CD
menjadi,VB
rp,SYM
"0,0",CD
triliun,CD
dibanding,VB
periode,NN
yang,SC
sama,JJ
tahun,NN
lalu,CC
",",Z
rp,SYM
"0,0",CD
triliun,CD
",",Z
menyusul,VB
melonjak,VB
-nya,PRP
penerimaan,NN
pajak,NN
migas,NN
.,Z
guru,NN
itu,PR
meninggal,VB
akibat,NN
terkena,VB
gas air mata,NN
ketika,SC
polisi,NN
menggunakan,VB
gas air mata,NN
dan,CC
peluru,NN
karet,NN
untuk,SC
memaksa,VB
para,DT
pengunjuk rasa,NN
keluar,VB
dari,IN
jalan raya,NN
",",Z
rabu,NNP
lalu,CC
.,Z
laba,NN
per,IN
saham,NN
juga,RB
meningkat,VB
dari,IN
posisi,NN
rp,SYM
"0,0",CD
pada,IN
0,CD
menjadi,VB
rp,SYM
"0,0",CD
per,IN
saham,NN
.,Z
ini,PR
sama,JJ
dengan,IN
jamu,RB
ditambah,VB
apel,RB
ditambah,VB
kambing,RB
lalu,CC
kerbau,RB
.,Z
yang,SC
berarti,VB
tumbuh,VB
masing-masing,PRP
sebesar,JJ
0,CD
persen,CD
dan,CC
"0,0",CD
persen,CD
dibandingkan,VB
periode,NN
yang,SC
sama,JJ
tahun,NN
0,CD
.,Z
menurut,IN
pefindo,NNP
dalam,IN
sebuah,NND
pernyataan,NN
-nya,PRP
di,IN
jakarta,NNP
",",Z
kamis,NNP
",",Z
peringkat,NN
tersebut,PR
mencerminkan,VB
sektor,NN
nirkabel,RB
yang,SC
menguntungkan,VB
dan,CC
pertumbuhan,NN
bisnis,NN
yang,SC
potensial,JJ
.,Z
obat,NN
bius,NN
itu,PR
disita,VB
di,IN
provinsi,NN
helmand,NNP
",",Z
afghanistan,NNP
selatan,NNP
",",Z
yang,SC
merupakan,VB
kawasan,NN
utama,JJ
produksi,NN
dan,CC
peredaran,NN
narkoba,NN
afghanistan,NNP
.,Z
banjir,NN
yang,SC
mulai,VB
terjadi,VB
kamis,NNP
lalu,CC
merendam,RB
0,CD
persen,CD
wilayah,NN
jakarta,NNP
",",Z
yang,SC
berpenduduk,VB
lebih,RB
dari,IN
0,CD
juta,CD
jiwa,NN
",",Z
dan,CC
menelantarkan,RB
lebih,RB
dari,IN
0.0,CD
orang,NN
.,Z
ia,PRP
menyatakan,VB
sistem,NN
pertahanan,NN
diaktifkan,VB
menyusul,VB
ledakan,NN
pertama,OD
.,Z
bi,NNP
diperkirakan,VB
kembali,VB
menaikkan,VB
bunga,NN
bi,NNP
rate,FW
sebesar,JJ
0,CD
basis,NN
poin,NN
menjadi,VB
"0,0",CD
persen,CD
untuk,SC
menekan,VB
inflasi,NN
yang,SC
terus,RB
melaju,VB
di,IN
atas,NN
target,NN
pemerintah,NN
sebesar,JJ
"0,0",CD
persen,CD
",",Z
kata,VB
-nya,PRP
di,IN
jakarta,NNP
",",Z
selasa,NNP
.,Z
sementara,SC
untuk,SC
perhitungan,NN
defisit,NN
anggaran,NN
0,CD
",",Z
panitia,NN
anggaran,NN
menyepakati,VB
besar,JJ
-nya,PRP
antara,IN
"0,0",CD
hingga,IN
"0,0",CD
persen,CD
.,Z
perseroan,NN
mengambil keputusan,RB
itu,PR
untuk,SC
menyesuaikan,VB
dengan,IN
ketentuan,NN
undang-undang,NN
perseroan,NN
terbatas,JJ
uupt,RB
yang,SC
baru,JJ
.,Z
namun,CC
kenaikan,NN
itu,PR
agak,RB
tertahan,VB
",",Z
karena,SC
pelaku,NN
melakukan,VB
aksi,NN
lepas,JJ
untuk,SC
mengambil untung,RB
akibat,NN
kenaikan,NN
rupiah,NN
yang,SC
cukup,RB
besar,JJ
.,Z
penjualan,NN
obligasi,NN
berdenominasi,RB
dolar,NN
as,NNP
merupakan,VB
faktor,NN
yang,SC
mendorong,VB
rupiah,NN
menguat,VB
hingga,IN
melewati,VB
angka,NN
rp,SYM
0.0,CD
per,IN
dolar,NN
as,NNP
.,Z
transaksi,NN
ini,PR
",",Z
kata,VB
faiz,RB
",",Z
mengukuhkan,VB
porsi,NN
nilai,NN
yang,SC
telah,MD
diciptakan,VB
pada,IN
kangean,NNP
psc,NNP
selama,IN
masa,NN
kepemilikan,NN
enrg,NNP
dalam,IN
beberapa,CD
tahun,NN
terakhir,OD
dan,CC
membuktikan,VB
strategi,NN
enrg,NNP
yang,SC
memfokuskan,VB
pada,IN
pertumbuhan,NN
vital,JJ
",",Z
komersialisasi,NN
gas,NN
dan,CC
keunggulan,NN
operasional,JJ
demi,IN
memberikan,VB
nilai,NN
bagi,IN
pemegang saham,NN
.,Z
lautan,NNP
luas,NNP
vietnam,NNP
co.,NNP
ltd,NNP
.,Z
bergerak,VB
di,IN
bidang,NN
usaha,NN
manufaktur,NN
dan,CC
distribusi,NN
dengan,IN
modal,NN
"0,0",CD
juta,CD
dolar,NN
as,NNP
yang,SC
saham,NN
-nya,PRP
0,CD
persen,CD
dikuasai,VB
oleh,IN
lautan,NNP
luas,NNP
singapore,NNP
pte,NNP
.,Z
ltd,NNP
.,Z
penerimaan,NN
perpajakan,NN
rapbn,NN
0,CD
diharapkan,VB
mencapai,VB
"0,0",CD
persen,CD
dari,IN
produk,NN
domestik,JJ
bruto,NN
pdb,NN
",",Z
kata,VB
presiden,NN
susilo,NNP
bambang,NNP
yudhoyono,NNP
ketika,SC
menyampaikan,VB
pidato,NN
kenegaraan,NN
dan,CC
keterangan,NN
pemerintah,NN
atas,IN
rapbn,NN
tahun,NN
0,CD
dan,CC
nota,NN
keuangan,NN
-nya,PRP
",",Z
di,IN
gedung,NNP
mpr,NNP
/,Z
dpr,NNP
",",Z
jakarta,NNP
",",Z
kamis,NNP
.,Z
pada,IN
perusahaan,NN
patungan,VB
yang,SC
berkedudukan,VB
di,IN
belanda,NNP
",",Z
bsp,NNP
memiliki,VB
saham,NN
sekitar,IN
0,CD
persen,CD
dengan,IN
penyertaan,NN
modal,NN
sekitar,IN
0,CD
juta,CD
dolar,NN
as,NNP
atau,CC
sekitar,IN
rp,SYM
0,CD
miliar,CD
.,Z
sementara,SC
itu,PR
",",Z
peran,NN
pendampingan,NN
lkm,NN
juga,RB
dapat,MD
dijalankan,VB
oleh,IN
lsm,NNP
.,Z
empat,CD
orang,NN
tewas,VB
dan,CC
empat,CD
lain,JJ
-nya,PRP
luka-luka,NN
",",Z
kata,VB
-nya,PRP
.,Z
sudah,MD
ada,VB
izin,NN
dari,IN
dpr,NNP
untuk,SC
menggunakan,VB
barang,NN
milik,NN
negara,NN
bmn,RB
berupa,VB
tanah,NN
dan,CC
bangunan,NN
di,IN
depkeu,NNP
senilai,NN
rp,SYM
"0,0",CD
triliun,CD
",",Z
untuk,SC
keperluan,NN
itu,PR
",",Z
kata,VB
rahmat,NNP
.,Z
tentang,IN
audit,NN
yppi,NNP
ini,PR
",",Z
sukoyo,NNP
mengaku,VB
sangat,RB
berhati-hati,VB
",",Z
karena,SC
harus,MD
mencari,VB
hubungan,NN
-nya,PRP
dengan,IN
dengan,IN
laporan keuangan,NN
bi,NNP
.,Z
kurs,NN
rupiah,NN
terhadap,IN
dolar,NN
as,NNP
di,IN
pasar,NN
spot,NNP
antar,IN
bank,NNP
",",Z
jumat,NNP
sore,NN
menguat,VB
menjadi,VB
rp,SYM
0.0,CD
/,Z
0.0,CD
per,IN
dolar,NN
as,NNP
dibanding,VB
penutupan,NN
hari,NN
sebelum,SC
-nya,PRP
rp,SYM
0.0,CD
/,Z
0.0,CD
atau,CC
naik,VB
0,CD
poin,NN
",",Z
akibat,NN
masuk,VB
-nya,PRP
bi,NNP
bi,NNP
ke,IN
pasar uang,NN
.,Z
lebih,RB
dari,IN
0,CD
ribu,CD
orang,NN
tewas,VB
sejak,IN
partai,NN
pekerja,NN
kurdi,NNP
(,Z
pkk,NN
),Z
yang,SC
dicap,VB
organisasi,NN
teroris,NN
oleh,IN
uni,NNP
eropa,NNP
dan,CC
as,NNP
serta,CC
ankara,NNP
",",Z
melakukan,VB
perjuangan,NN
bersenjata,VB
di,IN
turki,NNP
tenggara,NNP
pada,IN
0,CD
.,Z
hal,NN
ini,PR
disebabkan,VB
naiknya,NN
harga jual,NN
rata-rata,JJ
di,IN
semua,CD
komoditi,NN
terutama,JJ
harga,NN
minyak,NN
sawit,NN
mentah,JJ
cpo,FW
",",Z
kata,VB
direktur,NNP
aali,NNP
",",Z
santosa,NNP
dalam,IN
keterbukaan,NN
informasi,NN
kepada,IN
bursa,NNP
efek,NNP
jakarta,NNP
bej,NNP
",",Z
selasa,NNP
.,Z
laporan,NN
keuangan,NN
tahunan,NN
bi,NNP
memperlihatkan,VB
",",Z
pertumbuhan,NN
surplus,NN
yang,SC
signifikan,JJ
tersebut,PR
merupakan,VB
kontribusi,NN
dari,IN
penerimaan,NN
luar biasa,JJ
",",Z
karena,SC
jumlah,NN
penerimaan,NN
bi,NNP
periode,NN
tersebut,PR
justru,RB
menurun,VB
",",Z
sedangkan,CC
jumlah,NN
pengeluaran,NN
-nya,PRP
malah,RB
meningkat,VB
.,Z
pihak,NN
-nya,PRP
terpaksa,VB
menggunakan,VB
minyak,NN
akibat,NN
langka,JJ
-nya,PRP
pasokan,NN
gas,NN
dalam,IN
lima,CD
tahun,NN
terakhir,OD
.,Z
bps,NNP
mencatat,VB
inflasi,NN
inti,NN
pada,IN
juli,NNP
mencapai,VB
"0,0",CD
persen,CD
",",Z
sehingga,SC
inflasi,NN
inti,NN
tahun,NN
kalender,NN
"0,0",CD
persen,CD
dan,CC
inflasi,NN
inti,NN
year,FW
on,FW
year,FW
mencapai,VB
"0,0",CD
persen,CD
beberapa,CD
variabel,NN
yang,SC
mengalami,VB
perubahan,NN
yaitu,SC
realisasi,NN
pertumbuhan ekonomi,NN
diperkirakan,VB
0,CD
persen,CD
dari,IN
target,NN
"0,0",CD
persen,CD
",",Z
inflasi,NN
0,CD
persen,CD
dari,IN
"0,0",CD
persen,CD
",",Z
nilai tukar,NN
rp,SYM
0.0,CD
per,IN
dolar,NN
as,NNP
dari,IN
rp,SYM
0.0,CD
",",Z
sbi,NNP
0,CD
bulan,NN
0,CD
persen,CD
dari,IN
"0,0",CD
persen,CD
",",Z
asumsi,NN
harga,NN
minyak,NN
"0,0",CD
dolar,NN
as,NNP
per,IN
barel,NND
dari,IN
0,CD
dolar,NN
as,NNP
",",Z
lifting,FW
0,CD
ribu,CD
barel,NND
/,Z
hari,NN
dari,IN
0,CD
juta,CD
barel,NND
/,Z
hari,NN
",",Z
jelas,VB
-nya,PRP
